title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
A Grief Observed,C.S. Lewis,4.22,"80,067 rating","January 1, 1961","Written with love, humility, and faith, this brief but poignant volume was first published in 1961 and concerns the death of C. S. Lewis's wife, the American-born poet Joy Davidman. In her introduction to this new edition, Madeleine L'Engle writes: ""I am grateful to Lewis for having the courage to yell, to doubt, to kick at God in angry violence. This is a part of a healthy grief which is not often encouraged. It is helpful indeed that C. S. Lewis, who has been such a successful apologist for Christianity, should have the courage to admit doubt about what he has so superbly proclaimed. It gives us permission to admit our own doubts, our own angers and anguishes, and to know that they are part of the soul's growth.""Written in longhand in notebooks that Lewis found in his home, A Grief Observed probes the ""mad midnight moments"" of Lewis's mourning and loss, moments in which he questioned what he had previously believed about life and death, marriage, and even God. Indecision and self-pity assailed Lewis. ""We are under the harrow and can't escape,"" he writes. ""I know that the thing I want is exactly the thing I can never get. The old life, the jokes, the drinks, the arguments, the lovemaking, the tiny, heartbreaking commonplace."" Writing A Grief Observed as ""a defense against total collapse, a safety valve,"" he came to recognize that ""bereavement is a universal and integral part of our experience of love.""Lewis writes his statement of faith with precision, humor, and grace. Yet neither is Lewis reluctant to confess his continuing doubts and his awareness of his own human frailty. This is precisely the quality which suggests that A Grief Observed may become ""among the great devotional books of our age.""",76,"1,291",42.2k follower,"['Nonfiction', 'Christian', 'Religion', 'Christianity', 'Theology', 'Memoir', 'Classics']","5,365 review","38,386 (47%)","26,433 (33%)","11,079 (13%)","2,583 (3%)","1,586 (1%)"
The Neon Rain,James Lee Burke,3.92,"25,854 rating","January 1, 1987","Detective Dave Robicheaux has fought too many battles: in Vietnam, with killers and hustlers, with police brass, and with the bottle. Lost without his wife's love, Robicheaux's haunted soul mirrors the intensity and dusky mystery of New Orleans' French Quarter -- the place he calls home, and the place that nearly destroys him when he becomes involved in the case of a young prostitute whose body is found in a bayou. Thrust into the world of drug lords and arms smugglers, Robicheaux must face down a subterranean criminal world and come to terms with his own bruised heart in order to survive.",285,153,"3,731 follower","['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'Noir']","1,603 review","8,042 (31%)","10,088 (39%)","5,823 (22%)","1,381 (5%)",520 (2%)
L'Écume des jours,Boris Vian,3.94,"37,026 rating","March 11, 1947","Chick, Alise, Chloé et Colin passent leur temps à dire des choses rigolotes, à écouter Duke Ellington et à patiner. Dans ce monde où les pianos sont des mélangeurs à cocktails, la réalité semble ne pas avoir de prise. On se marie à l'église comme on va à la fête foraine et on ignore le travail, qui se réduit à une usine monstrueuse faisant tache sur le paysage. Pied de nez aux conventions romanesques et à la morale commune, L'Écume des jours est un délice verbal et un festin poétique. Jeux de mots, néologismes, décalages incongrus... Vian surenchérit sans cesse, faisant naître comme un vertige chez le lecteur hébété, qui sourit quand il peut. Mais le véritable malaise vient d'ailleurs : ces adolescents éternels à la sensibilité exacerbée constituent des victimes de choix. L'obsession consumériste de Chick, née d'une idolâtrie frénétique pour un certain Jean-Sol Partre, semble vouloir dire que le bonheur ne saurait durer. En effet, l'asphyxie gagne du terrain, et l'on assiste avec effroi au rétrécissement inexorable des appartements. On en veut presque à Vian d'être aussi lucide et de ne pas s'être contenté d'une expérience ludique sur fond de roman d'amour. --Sana Tang-Léopold Wauters",351,327,"1,634 follower","['Fiction', 'France', 'Classics', 'French Literature', 'Romance', 'Roman', 'Fantasy']","1,886 review","14,042 (37%)","11,864 (32%)","7,142 (19%)","2,690 (7%)","1,288 (3%)"
Bag of Bones,Stephen King,3.92,"198,002 rating","September 22, 1998","Four years after the sudden death of his wife, forty-year-old bestselling novelist Mike Noonan is still grieving. Unable to write, and plagued by vivid nightmares set at the western Maine summerhouse he calls Sara Laughs, Mike reluctantly returns to the lakeside getaway. There, he finds his beloved Yankee town held in the grip of a powerful millionaire, Max Devore, whose vindictive purpose is to take his three-year-old granddaughter, Kyra, away from her widowed young mother, Mattie. As Mike is drawn into Mattie and Kyra's struggle, as he falls in love with both of them, he is also drawn into the mystery of Sara Laughs, now the site of ghostly visitations and escalating terrors. What are the forces that have been unleashed here — and what do they want of Mike Noonan?",736,"2,519",841k follower,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Fantasy', 'Paranormal', 'Suspense']","5,765 review","66,347 (33%)","67,912 (34%)","48,127 (24%)","12,231 (6%)","3,385 (1%)"
Long Walk to Freedom,Nelson Mandela,4.35,"86,289 rating","January 1, 1994","Nelson Mandela is one of the great moral and political leaders of our time: an international hero whose lifelong dedication to the fight against racial oppression in South Africa won him the Nobel Peace Prize and the presidency of his country. Since his triumphant release in 1990 from more than a quarter-century of imprisonment, Mandela has been at the center of the most compelling and inspiring political drama in the world. As president of the African National Congress and head of South Africa's anti-apartheid movement, he was instrumental in moving the nation toward multiracial government and majority rule. He is revered everywhere as a vital force in the fight for human rights and racial equality. The foster son of a Thembu chief, Mandela was raised in the traditional, tribal culture of his ancestors, but at an early age learned the modern, inescapable reality of what came to be called apartheid, one of the most powerful and effective systems of oppression ever conceived. In classically elegant and engrossing prose, he tells of his early years as an impoverished student and law clerk in a Jewish firm in Johannesburg, of his slow political awakening, and of his pivotal role in the rebirth of a stagnant ANC and the formation of its Youth League in the 1950s. He describes the struggle to reconcile his political activity with his devotion to his family, the anguished breakup of his first marriage, and the painful separations from his children. He brings vividly to life the escalating political warfare in the fifties between the ANC and the government, culminating in his dramatic escapades as an underground leader and the notorious Rivonia Trial of 1964, at which he was sentenced to life imprisonment. Herecounts the surprisingly eventful twenty-seven years in prison and the complex, delicate negotiations that led both to his freedom and to the beginning of the end of apartheid. Finally he provides the ultimate inside account.",656,239,"2,000 follower","['Biography', 'Nonfiction', 'History', 'Africa', 'Memoir', 'Autobiography', 'Politics']","4,871 review","47,158 (54%)","26,781 (31%)","8,951 (10%)","1,974 (2%)","1,425 (1%)"
The Diary of Anne Frank and Related Readings (Literature Connections),Anne Frank,4.08,"10,381 rating","January 1, 1955",There are 10 reading parts.,200,152,"5,167 follower","['Plays', 'Classics', 'Nonfiction', 'History', 'Drama', 'Biography', 'School']",803 review,"4,213 (40%)","3,636 (35%)","1,888 (18%)",469 (4%),175 (1%)
Sacajawea,Anna Lee Waldo,4.25,"16,102 rating","January 1, 1978","Clad ln a doeskin, alone and unafraid, she stood straight and proud before the onrushlng Forces of America’s destiny: Sacajawea. child of a Shoshoni chief, lone woman on Lewis and Clark‘s historic trek-beautiful spear of a dying nation.She knew many men, walked many miles. From the whispering prairies, across the Great Divide to the crystal-capped Rockies and on to the emerald promise of the Pacific Northwest, her story overflows with emotion and action ripped from the bursting fabric of a raw new land. Ten years In the Writing, SACAJAWEA unfolds an immense canvas of people and events, and captures the eternal longings of a woman who always yearned for one great passion-and always it lay beyond the next mountain.",1424,21,85 follower,"['Historical Fiction', 'Fiction', 'Historical', 'American History', 'Westerns', 'Adventure', 'Native Americans']",513 review,"7,927 (49%)","5,029 (31%)","2,556 (15%)",447 (2%),143 (<1%)
No Longer Human,Osamu Dazai,4.01,"152,211 rating","January 1, 1948","Osamu Dazai's No Longer Human, this leading postwar Japanese writer's second novel, tells the poignant and fascinating story of a young man who is caught between the breakup of the traditions of a northern Japanese aristocratic family and the impact of Western ideas. In consequence, he feels himself ""disqualified from being human"" (a literal translation of the Japanese title).Donald Keene, who translated this and Dazai's first novel, The Setting Sun, has said of the author's work: ""His world … suggests Chekhov or possibly postwar France, … but there is a Japanese sensibility in the choice and presentation of the material. A Dazai novel is at once immediately intelligible in Western terms and quite unlike any Western book."" His writing is in some ways reminiscent of Rimbaud, while he himself has often been called a forerunner of Yukio Mishima.Cover painting by Noe Nojechowiz, from the collection of John and Barbara Duncan; design by Gertrude Huston",177,820,"6,352 follower","['Fiction', 'Japanese Literature', 'Japan', 'Classics', 'Literature', 'Novels', 'Asian Literature', 'Fiction', 'Japanese Literature', 'Japan', 'Classics', 'Literature', 'Novels', 'Asian Literature', 'Fiction', 'Japanese Literature', 'Japan', 'Classics', 'Literature', 'Novels', 'Asian Literature']","18,149 review","54,562 (35%)","57,655 (37%)","29,090 (19%)","8,439 (5%)","2,465 (1%)"
El llano en llamas,Juan Rulfo,4.20,"21,104 rating","September 18, 1953","Rulfo, Juan",210,129,"1,532 follower","['Short Stories', 'Fiction', 'Spanish Literature', 'Classics', 'Latin American', 'Literature', 'Latin American Literature']","1,470 review","9,641 (45%)","7,178 (34%)","3,332 (15%)",731 (3%),222 (1%)
Out of the Silent Planet,C.S. Lewis,3.93,"93,981 rating","January 1, 1938","In the first novel of C.S. Lewis's classic science fiction trilogy, Dr Ransom, a Cambridge academic, is abducted and taken on a spaceship to the red planet of Malacandra, which he knows as Mars. His captors are plotting to plunder the planet's treasures and plan to offer Ransom as a sacrifice to the creatures who live there. Ransom discovers he has come from the 'silent planet' – Earth – whose tragic story is known throughout the universe...",160,"1,291",42.2k follower,"['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Christian', 'Christian Fiction', 'Science Fiction Fantasy']","5,877 review","30,673 (32%)","34,747 (36%)","21,402 (22%)","5,465 (5%)","1,694 (1%)"
The Basic Writings of C.G. Jung,C.G. Jung,4.16,446 rating,"January 1, 1991","In exploring the manifestations of human spiritual experience both in the imaginative activities of the individual and in the formation of mythologies and of religious symbolism in various cultures, C. G. Jung laid the groundwork for a psychology of the spirit. The excerpts here illuminate the concept of the unconscious, the central pillar of his work, and display ample evidence of the spontaneous spiritual and religious activities of the human mind. This compact volume will serve as an ideal introduction to Jung's basic concepts.",736,"1,213","9,356 follower","['Psychology', 'Philosophy', 'Nonfiction', 'Science', 'Psychoanalysis', 'Religion', 'Anthologies', 'Psychology', 'Philosophy', 'Nonfiction', 'Science', 'Psychoanalysis', 'Religion', 'Anthologies', 'Psychology', 'Philosophy', 'Nonfiction', 'Science', 'Psychoanalysis', 'Religion', 'Anthologies']",29 review,192 (43%),151 (33%),88 (19%),13 (2%),2 (<1%)
A History of the World in 10½  Chapters,Julian Barnes,3.88,"15,302 rating","October 7, 1989","Beginning with an unlikely stowaway's account of life on board Noah's Ark, A History of the World in 10½ Chapters presents a surprising, subversive, fictional history of earth told from several kaleidoscopic perspectives. Noah disembarks from his ark but he and his Voyage are not forgotten: they are revisited in on other centuries and other climes - by a Victorian spinster mourning her father, by an American astronaut on an obsessive personal mission. We journey to the Titanic, to the Amazon, to the raft of the Medusa, and to an ecclesiastical court in medieval France where a bizarre case is about to begin...This is no ordinary history, but something stranger, a challenge and a delight for the reader's imagination. Ambitious yet accessible, witty and playfully serious, this is the work of a brilliant novelist.",320,147,"6,282 follower","['Fiction', 'Short Stories', 'Historical Fiction', 'British Literature', 'Contemporary', 'Literature', '20th Century']","1,182 review","4,518 (29%)","5,954 (38%)","3,555 (23%)","1,012 (6%)",263 (1%)
Child of God,Cormac McCarthy,3.84,"45,263 rating","January 1, 1973","Falsely accused of rape, Lester Ballard – a violent, dispossessed man who haunts the hill country of East Tennessee – is released from jail and allowed to roam at will, preying on the population with his strange lusts. His everyday actions are transformed into stunning scenes of the comic and the grotesque. And as the story hurtles toward its unforgettable conclusion, McCarthy depicts the most sordid aspects of life with dignity, humor, and characteristic lyrical brilliance.",197,54,24.2k follower,"['Fiction', 'Horror', 'Southern Gothic', 'Novels', 'Literature', 'American', 'Literary Fiction']","4,001 review","11,281 (24%)","19,631 (43%)","10,944 (24%)","2,571 (5%)",836 (1%)
