title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Philosophy of Space and Time,Hans Reichenbach,4.15,117 rating,"June 1, 1957","A brilliantly clear and penetrating exposition of developments in physical science and mathematics brought about by the advent of non-Euclidean geometries, including in-depth coverage of the foundations of geometry, the theory of time, Einstein's theory of relativity and its consequences, other key topics.",336,79,29 follower,"['Philosophy', 'Science', 'Physics', 'Nonfiction', 'Mathematics', 'Metaphysics', 'Reference']",8 review,55 (47%),31 (26%),27 (23%),2 (1%),2 (1%)
The Age of Federalism,Stanley Elkins,4.14,261 rating,"February 23, 1993","When Thomas Jefferson took the oath of office for the presidency in 1801, America had just passed through twelve critical years, years dominated by some of the towering figures of our history and by the challenge of having to do everything for the first time. Washington, Hamilton, Madison, Adams, and Jefferson himself each had a share in shaping that remarkable era--an era that is brilliantly captured in The Age of Federalism .Written by esteemed historians Stanley Elkins and Eric McKitrick, The Age of Federalism gives us a reflective, deeply informed analytical survey of this extraordinary period. Ranging over the widest variety of concerns--political, cultural, economic, diplomatic, and military--the authors provide a sweeping historical account, keeping always in view not only the problems the new nation faced but also the particular individuals who tried to solve them. As they move through the Federalist era, they draw subtly perceptive character sketches not only of the great figures--Washington and Jefferson, Talleyrand and Napoleon Bonaparte--but also of lesser ones, such as George Hammond, Britain's frustrated minister to the United States, James McHenry, Adams's hapless Secretary of War, the pre-Chief Justice version of John Marshall, and others. They weave these lively profiles into an analysis of the central controversies of the day, turning such intricate issues as the public debt intofascinating depictions of opposing political strategies and contending economic philosophies. Each dispute bears in some way on the broader story of the emerging nation. The authors show, for instance, the consequences the fight over Hamilton's financial system had for the locating of the nation's permanent capital, and how it widened an ideological gulf between Hamilton and the Virginians, Madison and Jefferson, that became unbridgeable. The statesmen of the founding generation, the authors believe, did ""a surprising number of things right."" But Elkins and McKitrick also describe some things that went resoundingly wrong: the hopelessly underfinanced effort to construct a capital city on the Potomac (New York, they argue, would have been a far more logical choice than Washington), and prosecutions under the Alien and Sedition Acts which turned into a comic nightmare. No detail is left out, or left uninteresting, as their account continues through the Adams presidency, the XYZaffair, the naval Quasi-War with France, and the desperate Federalist maneuvers in 1800, first to prevent the reelection of Adams and then to nullify the election of Jefferson.The Age of Federalism is the fruit of many years of discussion and thought, in which deep scholarship is matched only by the lucid distinction of its prose. With it, Stanley Elkins and Eric McKitrick have produced the definitive study, long awaited by historians, of the early national era.",944,7,5 follower,"['History', 'American History', 'Politics', 'Nonfiction', 'American Revolution', 'Amazon', 'History', 'American History', 'Politics', 'Nonfiction', 'American Revolution', 'Amazon', 'History', 'American History', 'Politics', 'Nonfiction', 'American Revolution', 'Amazon']",29 review,108 (41%),92 (35%),52 (19%),8 (3%),1 (<1%)
Dark Knights and Dingy Castles,Terry Deary,4.05,754 rating,"January 1, 1997","This Horrible History takes you charging back in time to days of chivalry, when knights clanked about in armour waving weapons, peasants cleaned up the mess afterwards, and everyone lived in dark, dingy, horrible homes. Find out about dreadful dungeons, ghastly ghosts, and the famous Saint George.",176,539,723 follower,"['History', 'Nonfiction', 'Childrens', 'Humor', 'Historical', 'Middle Grade', 'Medieval']",33 review,262 (34%),293 (38%),174 (23%),22 (2%),3 (<1%)
The Collected Dorothy Parker,Dorothy Parker,4.25,"1,502 rating","January 1, 1942","Dorothy Parker, more than any of her contemporaries, captured the spirit of the Jazz Age in her poetry and prose, and The Collected Dorothy Parker includes an introduction by Brendan Gill in Penguin Modern Classics.Dorothy Parker was the most talked-about woman of her day, notorious as the hard-drinking bad girl with a talent for stinging repartee and endlessly quotable one-liners. The decadent 1920s and 1930s in New York were a time of great experiment and daring for women. For the rich, life seemed a continual party, but the excesses took their emotional toll. In the bitingly witty poems and stories collected here, along with her articles and reviews, she brilliantly captures the spirit of the decadent Jazz Age in New York, exposing both the dazzle and the darkness. But beneath the sharp perceptions and acidic humour, much of her work poignantly expresses the deep vulnerability of a troubled, self-destructive woman who, in the words of philosopher Irwin Edman, was 'a Sappho who could combine a heartbreak with a wisecrack'.Dorothy Parker (1893-1967) was born in West End, New Jersey, and grew up in New York. In 1916 she sold some of her poetry to the editor of Vogue, and was subsequently given an editorial position on the magazine. She then became drama critic of Vanity Fair and the central figure of the celebrated Algonquin Round Table, whose members included George S. Kaufman and Harpo Marx. Her collections of poems included Enough Rope (1926) and Not So Deep as a Well (1936), and her collections of stories included Here Lies (1939); in addition, she collaborated on and wrote screenplays including the Oscar-winning A Star is Born (1937), and Alfred Hitchcock's Saboteur (1942).If you enjoyed The Collected Dorothy Parker, you might like Truman Capote's The Complete Stories, also available in Penguin Modern Classics.'She managed to express her real feelings in stanzas which snap and glitter like a Chanel handbag'Peter Ackroyd, The Times",604,285,"1,924 follower","['Poetry', 'Short Stories', 'Fiction', 'Classics', 'Humor', 'American', 'Modern Classics']",87 review,695 (46%),563 (37%),190 (12%),39 (2%),15 (<1%)
The Revolution Betrayed,Leon Trotsky,4.08,"1,826 rating","January 1, 1937","One of Marxism's most important texts, The Revolution Betrayed explores the fate of the Russian Revolution after Lenin's death. Written in 1936 and published the following year, this brilliant and profound evaluation of Stalinism from the Marxist standpoint prophesied the collapse of the Soviet Union and subsequent related events.The effects of the October Revolution led to the establishment of a nationalized planned economy, demonstrating the practicality of socialism for the first time. By the 1930s, however, the Soviet workers' democracy had crumbled into a state of bureaucratic decay that ultimately gave rise to an infamous totalitarian regime. Trotsky employs facts, figures, and statistics to show how Stalinist policies rejected the enormous productive potential of the nationalized planned economy in favor of a wasteful and corrupt bureaucratic system.Six decades after the publication of this classic, the shattering of Stalinist regimes in Russia and Eastern Europe has confused and demoralized countless political activists. The Revolution Betrayed offers readers of every political persuasion an insider's view of what went wrong.",240,964,651 follower,"['History', 'Politics', 'Nonfiction', 'Philosophy', 'Russia', 'Theory', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Russia', 'Theory', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Russia', 'Theory', 'Economics']",120 review,819 (44%),555 (30%),302 (16%),86 (4%),64 (3%)
Witches' Brew,Alfred Hitchcock,3.52,107 rating,"January 1, 1965","Eleven eerie stories about the supernatural by such writers as Robert Bloch, John Collier, and Shirley Jackson introduce readers to witches, vampires, fortune-tellers, the Devil, and the people who become entangled with them",192,"1,070",735 follower,"['Horror', 'Short Stories', 'Mystery', 'Fiction', 'Anthologies', 'Short Story Collection', 'Young Adult']",22 review,11 (10%),46 (42%),40 (37%),8 (7%),2 (1%)
Poesía completa,Alejandra Pizarnik,4.57,"6,788 rating","January 1, 2000","Publicamos ahora en una colección de poesía la obra poética completa —libros de poemas editados en vida de la autora y poemas inéditos compilados a partir de manuscritos— de Alejandra Pizarnik, una de las figuras más emblemáticas de las literaturas iberoamericanas, controvertida, polémica, que se convirtió en un mito entre los jóvenes de las décadas de 1980 y 1990. Su poesía se caracteriza por un hondo intimismo y una severa sensualidad. En palabras de Octavio Paz, la obra de Pizarnik lleva a cabo una “cristalización verbal por amalgama de insomnio pasional y lucidez meridiana en un disolución de realidad sometida a las más altas temperaturas” y Pieyre de Mandiargues le escribió, con motivos de la publicación de Extracción de la piedra de locura: “Tengo amor a tus poemas: querría que hicieras muchos y que tus poemas difundieran por todas partes el amor y el terror”.",470,102,"1,450 follower","['Poetry', 'Spanish Literature', 'Classics', 'Womens', 'LGBT', 'Latin American', 'Literature']",913 review,"4,607 (67%)","1,608 (23%)",454 (6%),84 (1%),35 (<1%)
Sneetches are Sneetches: Learn About Same and Different,Dr. Seuss,4.22,"1,235 rating","January 1, 1996","There are funny words to read, easy activities to do, new things to learn, and funny stickers to make learning fun in this Dr. Seuss inspired activity book.",31,848,17.6k follower,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Young Adult']",45 review,605 (48%),346 (28%),239 (19%),36 (2%),9 (<1%)
Valor's Choice,Tanya Huff,3.99,"8,509 rating","April 1, 2000","In the distant future, humans and several other races have been granted membership in the Confederation--at a price. They must act as soldier/protectors of the far more civilized races who have long since turned away from war....","AudiobookFirst published April 1, 2000",164,"2,332 follower","['Science Fiction', 'Space Opera', 'Military Fiction', 'Fiction', 'Fantasy', 'Military Science Fiction', 'Aliens', 'Science Fiction', 'Space Opera', 'Military Fiction', 'Fiction', 'Fantasy', 'Military Science Fiction', 'Aliens', 'Science Fiction', 'Space Opera', 'Military Fiction', 'Fiction', 'Fantasy', 'Military Science Fiction', 'Aliens']",549 review,"2,763 (32%)","3,482 (40%)","1,775 (20%)",384 (4%),105 (1%)
The Screaming Mimi,Fredric Brown,3.85,459 rating,"November 1, 1949","Bill Sweeney is a down-and-out lush. He is also a top-notch reporter. Aroused by the naked beauty of the Ripper's fourth victim--or near-victim--Sweeney pulls himself together and goes after the killer. As he puts questions and answers together, he finds himself face to face with madness and death.",166,686,329 follower,"['Mystery', 'Fiction', 'Noir', 'Crime', 'Science Fiction', 'Pulp', 'Thriller']",64 review,113 (24%),200 (43%),119 (25%),20 (4%),7 (1%)
The Greek Way,Edith Hamilton,3.90,"2,360 rating","January 1, 1930","""Five hundred years before Christ in a little town on the far western border of the settled and civilized world, a strange new power was at work... Athens had entered upon her brief and magnificent flowering of genius which so molded the world of mind and of spirit that our mind and spirit today are different... What was then produced of art and of thought has never been surpassed and very rarely equalled, and the stamp of it is upon all the art and all the thought of the Western world.""A perennial favorite in many different editions, Edith Hamilton's best-selling The Greek Way captures the spirit and achievements of Greece in the fifth century B.C. A retired headmistress when she began her writing career in the 1930s, Hamilton immediately demonstrated a remarkable ability to bring the world of ancient Greece to life, introducing that world to the twentieth century. The New York Times called The Greek Way a ""book of both cultural and critical importance.""",212,44,522 follower,"['History', 'Nonfiction', 'Philosophy', 'Mythology', 'Greece', 'Classics', 'Ancient History']",222 review,789 (33%),810 (34%),564 (23%),130 (5%),67 (2%)
