title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Where the Red Fern Grows,Wilson Rawls,4.11,"404,153 rating","January 1, 1961","Billy, Old Dan, and Little Ann—a boy and his two dogs...A loving threesome, they ranged the dark hills and river bottoms of Cherokee County. Old Dan had the brawn, Little Ann had the brains—and Billy had the will to train them to be the finest hunting team in the valley. Glory and victory were coming to them, but sadness waited too. And close by was the strange and wonderful power that's only found...Where the Red Fern Grows—An exciting tale of love and adventure you'll never forget.(from the back cover)",272,20,750 follower,"['Classics', 'Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Historical Fiction', 'Animals']","13,921 review","179,468 (44%)","126,895 (31%)","69,635 (17%)","19,473 (4%)","8,682 (2%)"
Waiting for Godot,Samuel Beckett,3.84,"200,013 rating","April 1, 1952","The story revolves around two seemingly homeless men simply waiting for someone—or something—named Godot. Vladimir and Estragon wait near a tree, inhabiting a drama spun of their own consciousness. The result is a comical wordplay of poetry, dreamscapes, and nonsense, which has been interpreted as mankind’s inexhaustible search for meaning. Beckett’s language pioneered an expressionistic minimalism that captured the existential post-World War II Europe. His play remains one of the most magical and beautiful allegories of our time.",109,706,"5,805 follower","['Plays', 'Classics', 'Fiction', 'Drama', 'Theatre', 'Literature', 'Philosophy']","8,671 review","67,390 (33%)","65,341 (32%)","43,168 (21%)","16,201 (8%)","7,913 (3%)"
Lonesome Dove,Larry McMurtry,4.53,"188,456 rating","January 1, 1985","A love story, an adventure, and an epic of the frontier, Larry McMurtry’s Pulitzer Prize-winning classic, Lonesome Dove, the third book in the Lonesome Dove tetralogy, is the grandest novel ever written about the last defiant wilderness of America.Journey to the dusty little Texas town of Lonesome Dove and meet an unforgettable assortment of heroes and outlaws, whores and ladies, Indians and settlers. Richly authentic, beautifully written, always dramatic, Lonesome Dove is a book to make us laugh, weep, dream, and remember.",960,170,"3,195 follower","['Fiction', 'Historical Fiction', 'Westerns', 'Classics', 'Historical', 'Adventure', 'Novels']","11,562 review","125,732 (66%)","43,450 (23%)","14,371 (7%)","3,162 (1%)","1,741 (<1%)"
A Game of Thrones,George R.R. Martin,4.44,"2,473,020 rating","August 6, 1996","Long ago, in a time forgotten, a preternatural event threw the seasons out of balance. In a land where summers can last decades and winters a lifetime, trouble is brewing. The cold is returning, and in the frozen wastes to the north of Winterfell, sinister forces are massing beyond the kingdom’s protective Wall. To the south, the king’s powers are failing—his most trusted adviser dead under mysterious circumstances and his enemies emerging from the shadows of the throne. At the center of the conflict lie the Starks of Winterfell, a family as harsh and unyielding as the frozen land they were born to. Now Lord Eddard Stark is reluctantly summoned to serve as the king’s new Hand, an appointment that threatens to sunder not only his family but the kingdom itself.Sweeping from a harsh land of cold to a summertime kingdom of epicurean plenty, A Game of Thrones tells a tale of lords and ladies, soldiers and sorcerers, assassins and bastards, who come together in a time of grim omens. Here an enigmatic band of warriors bear swords of no human metal; a tribe of fierce wildlings carry men off into madness; a cruel young dragon prince barters his sister to win back his throne; a child is lost in the twilight between life and death; and a determined woman undertakes a treacherous journey to protect all she holds dear. Amid plots and counter-plots, tragedy and betrayal, victory and terror, allies and enemies, the fate of the Starks hangs perilously in the balance, as each side endeavors to win that deadliest of conflicts: the game of thrones.",835,"1,415",110k follower,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Adult', 'Science Fiction Fantasy', 'Adventure']","63,122 review","1,517,566 (61%)","666,269 (26%)","195,840 (7%)","52,249 (2%)","41,096 (1%)"
The Things They Carried,Tim O'Brien,4.14,"311,060 rating","March 28, 1990","A classic work of American literature that has not stopped changing minds and lives since it burst onto the literary scene, The Things They Carried is a ground-breaking meditation on war, memory, imagination, and the redemptive power of storytelling.  The Things They Carried depicts the men of Alpha Company: Jimmy Cross, Henry Dobbins, Rat Kiley, Mitchell Sanders, Norman Bowker, Kiowa, and the character Tim O’Brien, who has survived his tour in Vietnam to become a father and writer at the age of forty-three. Taught everywhere—from high school classrooms to graduate seminars in creative writing—it has become required reading for any American and continues to challenge readers in their perceptions of fact and fiction, war and peace, courage and fear and longing. The Things They Carried won France's prestigious Prix du Meilleur Livre Etranger and the Chicago Tribune Heartland Prize; it was also a finalist for the Pulitzer Prize and the National Book Critics Circle Award.",246,117,"2,819 follower","['Fiction', 'Historical Fiction', 'Classics', 'War', 'Short Stories', 'School', 'Historical']","18,627 review","132,976 (42%)","110,618 (35%)","49,656 (15%)","13,087 (4%)","4,723 (1%)"
The Red Tent,Anita Diamant,4.20,"595,902 rating","January 1, 1997","Her name is Dinah. In the Bible, her life is only hinted at in a brief and violent detour within the more familiar chapters of the Book of Genesis that are about her father, Jacob, and his dozen sons. Told in Dinah's voice, this novel reveals the traditions and turmoils of ancient womanhood—the world of the red tent. It begins with the story of her mothers—Leah, Rachel, Zilpah, and Bilhah—the four wives of Jacob. They love Dinah and give her gifts that sustain her through a hard-working youth, a calling to midwifery, and a new home in a foreign land. Dinah's story reaches out from a remarkable period of early history and creates an intimate connection with the past. Deeply affecting, The Red Tent combines rich storytelling with a valuable achievement in modern fiction: a new view of biblical women's society.",324,30,"4,274 follower","['Historical Fiction', 'Fiction', 'Historical', 'Book Club', 'Feminism', 'Adult', 'Womens']","21,952 review","286,208 (48%)","189,471 (31%)","84,544 (14%)","24,020 (4%)","11,659 (1%)"
Sophie’s Choice,William Styron,4.17,"90,765 rating","January 1, 1979",Three stories are told: a young Southerner wants to become a writer; a turbulent love-hate affair between a brilliant Jew and a beautiful Polish woman; and of an awful wound in that woman's past--one that impels both Sophie and Nathan toward destruction.,562,102,815 follower,"['Fiction', 'Classics', 'Historical Fiction', 'Holocaust', 'War', 'Historical', 'World War II']","3,032 review","41,684 (45%)","30,151 (33%)","13,563 (14%)","3,644 (4%)","1,723 (1%)"
To the Lighthouse,Virginia Woolf,3.80,"181,401 rating","May 5, 1927","The serene and maternal Mrs. Ramsay, the tragic yet absurd Mr. Ramsay, and their children and assorted guests are on holiday on the Isle of Skye. From the seemingly trivial postponement of a visit to a nearby lighthouse, Woolf constructs a remarkable, moving examination of the complex tensions and allegiances of family life and the conflict between men and women.As time winds its way through their lives, the Ramsays face, alone and simultaneously, the greatest of human challenges and its greatest triumph—the human capacity for change.",209,"1,373",24.1k follower,"['Classics', 'Fiction', 'Literature', 'Novels', 'Feminism', '20th Century', 'Literary Fiction', 'Classics', 'Fiction', 'Literature', 'Novels', 'Feminism', '20th Century', 'Literary Fiction', 'Classics', 'Fiction', 'Literature', 'Novels', 'Feminism', '20th Century', 'Literary Fiction']","13,049 review","58,473 (32%)","58,211 (32%)","41,821 (23%)","15,762 (8%)","7,134 (3%)"
Fear and Loathing in Las Vegas,Hunter S. Thompson,4.07,"347,262 rating","July 7, 1971","Fear and Loathing in Las Vegas is the best chronicle of drug-soaked, addle-brained, rollicking good times ever committed to the printed page. It is also the tale of a long weekend road trip that has gone down in the annals of American pop culture as one of the strangest journeys ever undertaken.",204,108,"9,693 follower","['Fiction', 'Classics', 'Humor', 'Journalism', 'Novels', 'Literature', 'American', 'Fiction', 'Classics', 'Humor', 'Journalism', 'Novels', 'Literature', 'American', 'Fiction', 'Classics', 'Humor', 'Journalism', 'Novels', 'Literature', 'American']","9,201 review","140,904 (40%)","120,948 (34%)","61,201 (17%)","17,106 (4%)","7,103 (2%)"
Franny and Zooey,J.D. Salinger,3.96,"220,835 rating","January 1, 1957","‘Everything everybody does is so—I don’t know—not wrong, or even mean, or even stupid necessarily. But just so tiny and meaningless and—sad-making. And the worst part is, if you go bohemian or something crazy like that, you’re conforming just as much only in a different way.’First published in The New Yorker as two sequential stories, ‘Franny’ and ‘Zooey’ offer a dual portrait of the two youngest members of J. D. Salinger’s fictional Glass family.Franny Glass is a pretty, effervescent college student on a date with her intellectually confident boyfriend, Lane. They appear to be the perfect couple, but as they struggle to communicate with each other about the things they really care about, slowly their true feelings come to the surface. The second story in this book, ‘Zooey’, plunges us into the world of her ethereal, sophisticated family. When Franny’s emotional and spiritual doubts reach new heights, her older brother Zooey, a misanthropic former child genius, offers her consolation and brotherly advice.Written in Salinger’s typically irreverent style, these two stories offer a touching snapshot of the distraught mindset of early adulthood and are full of the insightful emotional observations and witty turns of phrase that have helped make Salinger’s reputation what it is today.",201,148,15k follower,"['Fiction', 'Classics', 'Short Stories', 'Literature', 'American', 'Novels', 'Literary Fiction']","10,257 review","78,261 (35%)","77,142 (34%)","48,142 (21%)","13,449 (6%)","3,841 (1%)"
Cat's Cradle,Kurt Vonnegut Jr.,4.16,"400,491 rating","January 1, 1963","Told with deadpan humour and bitter irony, Kurt Vonnegut's cult tale of global destruction preys on our deepest fears of witnessing Armageddon and, worse still, surviving it ...Dr Felix Hoenikker, one of the founding 'fathers' of the atomic bomb, has left a deadly legacy to the world. For he's the inventor of 'ice-nine', a lethal chemical capable of freezing the entire planet. The search for its whereabouts leads to Hoenikker's three ecentric children, to a crazed dictator in the Caribbean, to madness. Felix Hoenikker's Death Wish comes true when his last, fatal gift to humankind brings about the end, that for all of us, is nigh...",179,530,33.4k follower,"['Fiction', 'Classics', 'Science Fiction', 'Humor', 'Literature', 'Novels', 'Dystopia']","15,177 review","167,235 (41%)","150,473 (37%)","65,313 (16%)","13,297 (3%)","4,173 (1%)"
Blindness,José Saramago,4.17,"286,637 rating","January 1, 1995","From Nobel Prize–winning author José Saramago, a magnificent, mesmerizing parable of lossA city is hit by an epidemic of ""white blindness"" that spares no one. Authorities confine the blind to an empty mental hospital, but there the criminal element holds everyone captive, stealing food rations, and assaulting women. There is one eyewitness to this nightmare who guides her charges—among them a boy with no mother, a girl with dark glasses, a dog of tears—through the barren streets, and their procession becomes as uncanny as the surroundings are harrowing. As Blindness reclaims the age-old story of a plague, it evokes the vivid and trembling horrors of the twentieth century, leaving readers with a powerful vision of the human spirit that's bound both by weakness and exhilarating strength.",349,278,14.8k follower,"['Fiction', 'Dystopia', 'Science Fiction', 'Classics', 'Novels', 'Literature', 'Portugal', 'Fiction', 'Dystopia', 'Science Fiction', 'Classics', 'Novels', 'Literature', 'Portugal', 'Fiction', 'Dystopia', 'Science Fiction', 'Classics', 'Novels', 'Literature', 'Portugal']","23,713 review","128,216 (44%)","100,472 (35%)","41,076 (14%)","11,939 (4%)","4,934 (1%)"
A Portrait of the Artist as a Young Man,James Joyce,3.64,"151,019 rating","December 29, 1916","The portrayal of Stephen Dedalus's Dublin childhood and youth, his quest for identity through art and his gradual emancipation from the claims of family, religion and Ireland itself, is also an oblique self-portrait of the young James Joyce and a universal testament to the artist's 'eternal imagination'. Both an insight into Joyce's life and childhood, and a unique work of modernist fiction, A Portrait of the Artist as a Young Man is a novel of sexual awakening, religious rebellion and the essential search for voice and meaning that every nascent artist must face in order to blossom fully into themselves.",329,"2,218","8,239 follower","['Classics', 'Fiction', 'Literature', 'Irish Literature', 'Ireland', 'Novels', '20th Century', 'Classics', 'Fiction', 'Literature', 'Irish Literature', 'Ireland', 'Novels', '20th Century', 'Classics', 'Fiction', 'Literature', 'Irish Literature', 'Ireland', 'Novels', '20th Century', 'Classics', 'Fiction', 'Literature', 'Irish Literature', 'Ireland', 'Novels', '20th Century', 'Classics', 'Fiction', 'Literature', 'Irish Literature', 'Ireland', 'Novels', '20th Century']","7,554 review","39,760 (26%)","48,772 (32%)","38,439 (25%)","15,734 (10%)","8,314 (5%)"
And Then There Were None,Agatha Christie,4.28,"1,338,794 rating","November 6, 1939","First, there were ten—a curious assortment of strangers summoned as weekend guests to a little private island off the coast of Devon. Their host, an eccentric millionaire unknown to all of them, is nowhere to be found. All that the guests have in common is a wicked past they're unwilling to reveal—and a secret that will seal their fate. For each has been marked for murder. A famous nursery rhyme is framed and hung in every room of the mansion:""Ten little boys went out to dine; One choked his little self and then there were nine. Nine little boys sat up very late; One overslept himself and then there were eight. Eight little boys traveling in Devon; One said he'd stay there then there were seven. Seven little boys chopping up sticks; One chopped himself in half and then there were six. Six little boys playing with a hive; A bumblebee stung one and then there were five. Five little boys going in for law; One got in Chancery and then there were four. Four little boys going out to sea; A red herring swallowed one and then there were three. Three little boys walking in the zoo; A big bear hugged one and then there were two. Two little boys sitting in the sun; One got frizzled up and then there was one. One little boy left all alone; He went out and hanged himself and then there were none.""When they realize that murders are occurring as described in the rhyme, terror mounts. One by one they fall prey. Before the weekend is out, there will be none. Who has choreographed this dastardly scheme? And who will be left to tell the tale? Only the dead are above suspicion.",264,"4,157",64.5k follower,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Classics', 'Audiobook']","63,381 review","670,669 (50%)","442,938 (33%)","171,486 (12%)","34,299 (2%)","19,402 (1%)"
Winnie-the-Pooh,A.A. Milne,4.36,"325,552 rating","October 14, 1926","The adventures of Christopher Robin and his friends in which Pooh Bear uses a balloon to get honey, Piglet meets a Heffalump, and Eeyore has a birthday.",161,"1,744","3,264 follower","['Childrens', 'Fiction', 'Classics', 'Fantasy', 'Animals', 'Middle Grade', 'Audiobook', 'Childrens', 'Fiction', 'Classics', 'Fantasy', 'Animals', 'Middle Grade', 'Audiobook', 'Childrens', 'Fiction', 'Classics', 'Fantasy', 'Animals', 'Middle Grade', 'Audiobook']","7,047 review","187,455 (57%)","85,995 (26%)","38,553 (11%)","8,526 (2%)","5,023 (1%)"
